Timestamp_Hrly	Dom_Wind_Direction_Hrly	ENV__Dur_(Hrs)_Hrly	Outside_Temp_(°F)_Hrly-Ave	Wind_Chill_(°F)_Hrly-Ave	Heat_Index_(°F)_Hrly-Ave	Dew_Point_(°F)_Hrly-Ave	Outside_Humidity_(%)_Hrly-Ave	Wind_Speed_(mph)_Hrly-Ave	Rain_Rate_(in/hr)_Hrly-Ave	Barometer_(inHg)_Hrly-Ave	Solar_Radiance_(W/m2)_Hrly-Ave	Gr_Roof_Temp_(°F)_Hrly-Ave	Wh_Roof_Temp_(°F)_Hrly-Ave	Outside_Temp_(°F)_Hrly-Min	Wind_Chill_(°F)_Hrly-Min	Heat_Index_(°F)_Hrly-Min	Dew_Point_(°F)_Hrly-Min	Outside_Humidity_(%)_Hrly-Min	Wind_Speed_(mph)_Hrly-Min	Rain_Rate_(in/hr)_Hrly-Min	Barometer_(inHg)_Hrly-Min	Solar_Radiance_(W/m2)_Hrly-Min	Gr_Roof_Temp_(°F)_Hrly-Min	Wh_Roof_Temp_(°F)_Hrly-Min	Outside_Temp_(°F)_Hrly-Max	Wind_Chill_(°F)_Hrly-Max	Heat_Index_(°F)_Hrly-Max	Dew_Point_(°F)_Hrly-Max	Outside_Humidity_(%)_Hrly-Max	Wind_Speed_(mph)_Hrly-Max	Rain_Rate_(in/hr)_Hrly-Max	Barometer_(inHg)_Hrly-Max	Solar_Radiance_(W/m2)_Hrly-Max	Gr_Roof_Temp_(°F)_Hrly-Max	Wh_Roof_Temp_(°F)_Hrly-Max
12:00:00.000 AM 3/1/2015		0.999172	13.308946	8.036382	13.096421	7.221625	76.274354	3.264414	0.000000	30.507219	0.000000	18.219079	20.677953	12.900000	2.200000	12.700000	6.130023	71.000000	0.000000	0.000000	30.495001	0.000000	18.177912	20.609270	13.900000	13.700000	13.600000	7.989967	80.000000	8.000000	0.000000	30.521999	0.000000	18.258943	20.728340
1:00:00.000 AM 3/1/2015		1.000505	12.802209	12.108233	12.627309	8.302851	81.849398	0.479920	0.000000	30.481074	0.000000	18.252518	20.659650	12.800000	3.400000	12.600000	7.794721	80.000000	0.000000	0.000000	30.469999	0.000000	18.222254	20.519290	12.900000	12.900000	12.700000	8.612320	83.000000	6.000000	0.000000	30.499001	0.000000	18.274248	20.745028
2:00:00.000 AM 3/1/2015		0.999002	12.761446	12.761446	12.661446	8.880328	84.150602	0.000000	0.000000	30.457450	0.000000	18.294572	20.533255	12.700000	12.700000	12.600000	8.612320	83.000000	0.000000	0.000000	30.438000	0.000000	18.256241	20.487493	12.800000	12.800000	12.700000	9.142854	85.000000	0.000000	0.000000	30.472000	0.000000	18.332996	20.593709
3:00:00.000 AM 3/1/2015		1.001784	12.690161	12.690161	12.590161	9.217807	85.700803	0.000000	0.000000	30.422757	0.000000	18.354445	20.469960	12.600000	12.600000	12.500000	9.044593	85.000000	0.000000	0.000000	30.403000	0.000000	18.301484	20.414427	12.700000	12.700000	12.600000	9.305572	86.000000	0.000000	0.000000	30.441999	0.000000	18.398271	20.513202
4:00:00.000 AM 3/1/2015		0.999399	12.711824	12.711824	12.611824	9.443530	86.488978	0.006012	0.000000	30.391767	0.000000	18.426697	20.455610	12.600000	12.600000	12.500000	9.207187	86.000000	0.000000	0.000000	30.385000	0.000000	18.376887	20.420742	12.800000	12.800000	12.700000	9.662362	87.000000	1.000000	0.000000	30.403999	0.000000	18.486279	20.488170
5:00:00.000 AM 3/1/2015		1.000616	12.945182	12.945182	12.845182	9.805376	87.000000	0.000000	0.000000	30.397321	0.000000	18.502266	20.471098	12.800000	12.800000	12.700000	9.662362	87.000000	0.000000	0.000000	30.393000	0.000000	18.440362	20.407662	13.100000	13.100000	13.000000	9.957882	87.000000	0.000000	0.000000	30.400999	0.000000	18.570461	20.520418
6:00:00.000 AM 3/1/2015		0.998012	13.260643	13.260643	13.160643	10.196445	87.313253	0.000000	0.000000	30.394920	0.000000	18.583687	20.508040	13.100000	13.100000	13.000000	9.957882	87.000000	0.000000	0.000000	30.384001	0.000000	18.520042	20.457726	13.400000	13.400000	13.300000	10.509896	88.000000	0.000000	0.000000	30.400999	0.000000	18.651717	20.577247
7:00:00.000 AM 3/1/2015		1.000119	13.630461	13.630461	13.530461	10.737191	88.000000	0.000000	0.000000	30.376904	8.945892	18.678206	20.568499	13.400000	13.400000	13.300000	10.509896	88.000000	0.000000	0.000000	30.370001	0.000000	18.619980	20.515231	14.100000	14.100000	14.000000	11.200274	88.000000	0.000000	0.000000	30.386999	26.000000	18.761334	20.639714
8:00:00.000 AM 3/1/2015		1.001504	14.988048	14.976892	14.888048	12.076085	88.000000	0.021912	0.000000	30.374072	49.344622	18.789982	20.663489	14.100000	11.600000	14.000000	11.200274	88.000000	0.000000	0.000000	30.365999	26.000000	18.700110	20.577473	16.299999	16.299999	16.200001	13.369929	88.000000	2.000000	0.000000	30.379000	77.000000	18.893909	20.753597
9:00:00.000 AM 3/1/2015		0.998591	18.310822	18.288577	18.166934	15.140475	87.200401	0.068136	0.000000	30.359024	107.370741	18.967798	20.810094	16.299999	16.299999	16.200001	13.369929	85.000000	0.000000	0.000000	30.344000	77.000000	18.852043	20.708044	19.900000	19.900000	19.700001	16.261545	88.000000	2.000000	0.000000	30.368000	167.000000	19.114043	20.954754
10:00:00.000 AM 3/1/2015		1.000876	21.540400	20.825000	21.307000	16.610283	81.036000	0.900000	0.000000	30.333816	191.180000	19.276142	21.049308	19.900000	15.900000	19.700001	15.845531	78.000000	0.000000	0.000000	30.322001	150.000000	19.085007	20.896121	22.600000	22.600000	22.299999	17.452127	85.000000	3.000000	0.000000	30.344000	206.000000	19.498939	21.185453
11:00:00.000 AM 3/1/2015		1.000104	22.853293	21.179441	22.557286	16.687387	76.894212	1.564870	0.000000	30.313645	217.317365	19.741849	21.310701	22.000000	14.400000	21.799999	16.188679	76.000000	0.000000	0.000000	30.296000	150.000000	19.475530	21.152528	24.100000	24.000000	23.799999	17.627552	78.000000	7.000000	0.000000	30.323000	234.000000	20.032842	21.480422
12:00:00.000 PM 3/1/2015		1.000359	24.094841	21.888690	23.794841	17.535409	75.722222	2.061508	0.000000	30.291790	185.408730	20.301681	21.605923	23.200001	15.500000	22.900000	17.154234	75.000000	0.000000	0.000000	30.283001	148.000000	19.996604	21.439604	24.600000	24.500000	24.299999	17.804407	78.000000	7.000000	0.000000	30.298000	225.000000	20.599833	21.775843
1:00:00.000 PM 3/1/2015		0.999671	23.049701	19.998403	22.769860	18.002957	80.714571	2.620758	0.000000	30.271561	185.175649	20.861474	21.932039	22.500000	14.100000	22.299999	17.356255	78.000000	0.000000	0.000000	30.253000	150.000000	20.587678	21.741790	23.500000	23.500000	23.200001	18.813290	82.000000	8.000000	0.000000	30.287001	211.000000	21.123382	22.117944
2:00:00.000 PM 3/1/2015		1.000702	23.568725	20.289641	23.270119	18.686519	81.326693	2.796813	0.000000	30.240940	243.513944	21.366341	22.314902	22.799999	15.000000	22.600000	18.128475	79.000000	0.000000	0.000000	30.226999	150.000000	21.117755	22.105316	24.299999	24.200001	24.000000	19.498079	82.000000	8.000000	0.000000	30.256001	309.000000	21.630725	22.533788
3:00:00.000 PM 3/1/2015		0.999566	24.516290	20.698642	24.209728	18.830801	78.658371	3.294118	0.000000	30.226482	251.205882	21.852859	22.798890	24.000000	15.200000	23.700001	18.431459	76.000000	0.000000	0.000000	30.221001	139.000000	21.609117	22.504697	25.799999	25.799999	25.400000	19.503107	80.000000	10.000000	0.000000	30.233000	394.000000	22.121412	23.097342
4:00:00.000 PM 3/1/2015		0.998762	25.013320	20.296620	24.709741	18.393817	75.612326	4.099404	0.000000	30.213412	168.204771	22.351793	23.304225	24.700001	15.400000	24.400000	17.901274	75.000000	0.000000	0.000000	30.205999	121.000000	22.097553	23.052014	25.700001	25.700001	25.299999	19.179649	76.000000	10.000000	0.000000	30.223000	221.000000	22.594542	23.554004
5:00:00.000 PM 3/1/2015		1.001061	24.493000	20.469000	24.193000	17.905253	75.664000	3.506000	0.000000	30.196326	72.516000	22.773503	23.763467	24.299999	15.200000	24.000000	17.513802	75.000000	0.000000	0.000000	30.186001	26.000000	22.559879	23.510255	24.799999	24.799999	24.500000	18.112602	76.000000	9.000000	0.000000	30.207001	127.000000	22.960981	23.962406
6:00:00.000 PM 3/1/2015		0.999319	23.377956	19.971343	23.077956	17.241496	77.044088	2.913828	0.000000	30.194066	4.701403	23.070586	24.172902	22.900000	14.300000	22.600000	16.959921	76.000000	0.000000	0.000000	30.188999	0.000000	22.940048	23.959925	24.299999	24.200001	24.000000	17.821573	78.000000	8.000000	0.000000	30.198000	26.000000	23.191019	24.377799
7:00:00.000 PM 3/1/2015		1.000033	22.434809	20.423944	22.178068	17.001934	79.327968	1.828974	0.000000	30.195217	0.000000	23.243166	24.553031	22.100000	13.700000	21.900000	16.677702	78.000000	0.000000	0.000000	30.191999	0.000000	23.162883	24.351414	22.900000	22.900000	22.600000	17.359741	80.000000	7.000000	0.000000	30.198000	0.000000	23.322694	24.757561
8:00:00.000 PM 3/1/2015		1.000427	21.720792	19.025149	21.520792	16.501249	80.000000	2.277228	0.000000	30.187501	0.000000	23.329980	24.911019	21.400000	11.400000	21.200001	16.188240	80.000000	0.000000	0.000000	30.183001	0.000000	23.191244	24.683367	22.200001	22.200001	22.000000	16.968822	80.000000	9.000000	0.000000	30.195000	0.000000	23.376939	25.102820
9:00:00.000 PM 3/1/2015		0.999755	21.539442	16.935857	21.339442	16.347155	80.079681	3.617530	0.000000	30.188082	0.000000	23.365717	25.224575	21.400000	10.700000	21.200001	16.188240	80.000000	0.000000	0.000000	30.184999	0.000000	23.326745	25.038323	21.600000	21.600000	21.400000	16.475075	81.000000	10.000000	0.000000	30.191999	0.000000	23.398323	25.379974
10:00:00.000 PM 3/1/2015		0.999120	21.346906	16.151896	21.146907	16.423198	81.000000	4.051896	0.000000	30.196427	0.000000	23.382753	25.493006	21.299999	9.900000	21.100000	16.377367	81.000000	0.000000	0.000000	30.187000	0.000000	23.334398	25.345019	21.500000	21.400000	21.299999	16.572783	81.000000	11.000000	0.000000	30.208000	0.000000	23.439063	25.648107
11:00:00.000 PM 3/1/2015		1.001621	21.631526	16.050803	21.431526	16.701293	81.000000	4.465863	0.000000	30.206142	0.000000	23.419321	25.748136	21.400000	10.000000	21.200001	16.475075	81.000000	0.000000	0.000000	30.202000	0.000000	23.369512	25.600524	21.900000	21.700001	21.700001	16.963608	81.000000	12.000000	0.000000	30.209999	0.000000	23.473051	25.889631
12:00:00.000 AM 3/2/2015		0.998761	22.251195	16.153984	22.051195	17.306740	81.000000	4.848606	0.000000	30.202404	0.000000	23.475175	25.968149	21.900000	9.600000	21.700001	16.963608	81.000000	0.000000	0.000000	30.197001	0.000000	23.419931	25.863020	22.500000	22.500000	22.299999	17.549829	81.000000	13.000000	0.000000	30.209999	0.000000	23.537200	26.086051
1:00:00.000 AM 3/2/2015		1.000784	22.462851	16.830321	22.262851	17.711027	81.692771	4.652610	0.000000	30.204516	0.000000	23.539722	26.113275	22.299999	9.000000	22.100000	17.549829	81.000000	0.000000	0.000000	30.198999	0.000000	23.488132	26.047489	22.500000	22.500000	22.299999	17.834976	82.000000	16.000000	0.000000	30.209999	0.000000	23.610353	26.207828
2:00:00.000 AM 3/2/2015		0.999392	22.025400	16.289800	21.825400	17.148824	81.220000	4.678000	0.000000	30.212344	0.000000	23.613620	26.217373	21.799999	10.200000	21.600000	16.865902	81.000000	0.000000	0.000000	30.209000	0.000000	23.551831	26.154382	22.400000	22.400000	22.200001	17.737143	82.000000	13.000000	0.000000	30.216999	0.000000	23.669551	26.304347
3:00:00.000 AM 3/2/2015		1.000230	22.131543	15.674533	21.931542	17.504921	82.114486	5.250000	0.000000	30.217173	0.000000	23.664623	26.373793	21.900000	9.500000	21.700001	17.061314	81.000000	1.000000	0.000000	30.209000	0.000000	23.625884	26.245037	22.200001	22.200001	22.000000	18.003727	84.000000	14.000000	0.000000	30.232000	0.000000	23.699037	26.487463
4:00:00.000 AM 3/2/2015		0.999679	21.662125	16.105411	21.462124	17.961750	85.414830	4.382766	0.000000	30.245004	0.000000	23.696022	26.565241	21.500000	9.100000	21.299999	17.709438	84.000000	1.000000	0.000000	30.230000	0.000000	23.645016	26.453861	21.900000	21.799999	21.700001	18.257019	86.000000	13.000000	0.000000	30.266001	0.000000	23.738202	26.729888
5:00:00.000 AM 3/2/2015		0.999605	21.639623	12.513836	21.439623	17.070695	82.301887	7.976939	0.000000	30.281082	0.000000	23.739608	26.848051	21.100000	7.600000	20.900000	15.312940	78.000000	3.000000	0.000000	30.266001	0.000000	23.697236	26.686139	22.000000	17.900000	21.799999	18.453720	86.000000	18.000000	0.000000	30.299000	0.000000	23.793798	26.979981
6:00:00.000 AM 3/2/2015		1.001136	20.430478	12.770717	20.136653	13.815398	75.173307	6.071713	0.000000	30.309884	0.000000	23.754555	27.028214	19.700001	7.200000	19.400000	12.752149	74.000000	2.000000	0.000000	30.297001	0.000000	23.711192	26.945928	21.100000	18.299999	20.900000	15.312940	78.000000	16.000000	0.000000	30.320000	0.000000	23.786595	27.081235
7:00:00.000 AM 3/2/2015		0.999395	19.135944	14.111847	18.835944	12.396175	74.624498	3.672691	0.000000	30.332052	18.829317	23.730673	27.012302	18.900000	7.500000	18.600000	11.978038	74.000000	0.000000	0.000000	30.319000	0.000000	23.676078	26.956076	19.700001	19.500000	19.400000	12.752149	75.000000	10.000000	0.000000	30.348000	49.000000	23.782544	27.080333
8:00:00.000 AM 3/2/2015		1.000740	20.231800	13.516600	19.931800	13.005875	73.166000	5.238000	0.000000	30.362478	150.182000	23.657737	26.990167	19.299999	7.700000	19.000000	12.558624	71.000000	0.000000	0.000000	30.347000	49.000000	23.603150	26.953145	21.500000	21.000000	21.200001	13.674593	75.000000	15.000000	0.000000	30.375000	279.000000	23.720645	27.018769
9:00:00.000 AM 3/2/2015		0.999808	22.913200	15.511200	22.516400	14.288027	69.112000	6.284000	0.000000	30.384182	369.306000	23.625512	26.976532	21.500000	10.500000	21.200001	13.548574	67.000000	0.000000	0.000000	30.374001	150.000000	23.604051	26.955400	23.799999	22.799999	23.400000	14.771719	71.000000	14.000000	0.000000	30.393000	455.000000	23.658972	26.998473
10:00:00.000 AM 3/2/2015		1.000227	24.914314	17.617495	24.418688	14.878575	65.234592	6.638171	0.000000	30.394527	513.745527	23.747514	26.974305	23.799999	11.600000	23.400000	14.432438	63.000000	1.000000	0.000000	30.389000	77.000000	23.646592	26.952017	25.799999	24.900000	25.299999	15.293572	68.000000	14.000000	0.000000	30.400000	584.000000	23.899813	26.993511
11:00:00.000 AM 3/2/2015		0.999957	26.773559	19.708549	26.186680	15.012921	60.751491	6.852883	0.000000	30.410342	624.966203	24.073674	26.958841	25.799999	15.100000	25.299999	14.562139	59.000000	0.000000	0.000000	30.399000	150.000000	23.856822	26.933525	27.400000	26.900000	26.799999	15.516174	63.000000	16.000000	0.000000	30.419001	657.000000	24.315321	26.983589
12:00:00.000 PM 3/2/2015		0.999859	28.486028	22.177844	27.829940	15.385750	57.558882	6.417166	0.000000	30.415078	638.315369	24.600871	26.988920	27.200001	16.100000	26.600000	14.750804	55.000000	0.000000	0.000000	30.407000	67.000000	24.298215	26.959910	29.500000	28.700001	28.799999	16.364784	60.000000	19.000000	0.000000	30.423000	680.000000	24.916300	27.032525
1:00:00.000 PM 3/2/2015		1.000431	30.147714	24.507356	29.400398	15.856115	54.888668	5.870775	0.000000	30.403614	535.938370	25.237882	27.087299	29.200001	19.100000	28.500000	15.020032	53.000000	0.000000	0.000000	30.395000	69.000000	24.905046	27.017641	31.400000	31.200001	30.600000	16.985012	56.000000	16.000000	0.000000	30.410999	671.000000	25.562746	27.165802
2:00:00.000 PM 3/2/2015		0.999398	30.873948	24.465331	30.042685	15.458189	52.382766	7.156313	0.000000	30.394483	574.523046	25.860779	27.286566	30.299999	18.200001	29.500000	14.686604	50.000000	0.000000	0.000000	30.389000	150.000000	25.548791	27.163998	31.299999	31.000000	30.500000	16.560444	55.000000	22.000000	0.000000	30.400000	638.000000	26.161023	27.444535
3:00:00.000 PM 3/2/2015		0.999441	31.684830	27.224750	30.784830	15.914448	51.702595	4.842315	0.000000	30.388844	423.904192	26.410462	27.621871	31.000000	21.799999	30.100000	15.410918	51.000000	0.000000	0.000000	30.382999	150.000000	26.145943	27.425141	32.299999	32.099998	31.400000	16.619631	52.000000	12.000000	0.000000	30.396000	520.000000	26.670617	27.804452
4:00:00.000 PM 3/2/2015		1.000635	31.281765	27.010980	30.415882	15.521518	51.662745	4.560784	0.000000	30.381553	251.831373	26.882193	28.010299	30.500000	22.200001	29.700001	14.945961	51.000000	0.000000	0.000000	30.378000	116.000000	26.654636	27.792500	31.900000	31.900000	31.000000	16.154772	53.000000	12.000000	0.000000	30.386000	378.000000	27.092653	28.236082
5:00:00.000 PM 3/2/2015		0.999541	30.016766	27.814371	29.283034	15.304740	53.870259	2.425150	0.000000	30.371962	83.351297	27.266564	28.410128	29.200001	22.299999	28.500000	15.066375	53.000000	0.000000	0.000000	30.365000	25.000000	27.082749	28.224581	30.500000	30.400000	29.700001	15.720075	56.000000	9.000000	0.000000	30.382999	176.000000	27.430731	28.598028
6:00:00.000 PM 3/2/2015		0.999912	28.002988	26.931673	27.376892	15.253078	58.362550	1.338645	0.000000	30.371396	5.201195	27.548081	28.782438	27.100000	22.700001	26.500000	14.924320	56.000000	0.000000	0.000000	30.367001	0.000000	27.414975	28.589459	29.200001	29.200001	28.500000	15.653337	61.000000	5.000000	0.000000	30.375000	23.000000	27.654467	28.972153
7:00:00.000 PM 3/2/2015		0.999846	26.110463	26.110463	25.545674	14.788085	61.822938	0.026157	0.000000	30.366654	0.000000	27.684374	29.116835	24.900000	24.900000	24.400000	14.169030	61.000000	0.000000	0.000000	30.357000	0.000000	27.595944	28.954112	27.100000	27.100000	26.500000	15.421498	64.000000	1.000000	0.000000	30.375999	0.000000	27.812026	29.268250
8:00:00.000 PM 3/2/2015		1.000342	23.976447	23.976447	23.508982	14.106605	65.574850	0.000000	0.000000	30.347413	0.000000	27.673010	29.374429	23.100000	23.100000	22.700001	13.706489	64.000000	0.000000	0.000000	30.339001	0.000000	27.616202	29.253591	24.900000	24.900000	24.400000	14.566248	68.000000	0.000000	0.000000	30.358000	0.000000	27.742925	29.465122
9:00:00.000 PM 3/2/2015		1.001350	23.023658	22.997217	22.623659	14.525899	69.502982	0.055666	0.000000	30.330499	0.000000	27.541099	29.538227	22.900000	21.000000	22.500000	14.004966	68.000000	0.000000	0.000000	30.319000	0.000000	27.448738	29.458131	23.100000	23.100000	22.700001	14.896868	71.000000	2.000000	0.000000	30.339001	0.000000	27.631958	29.592761
10:00:00.000 PM 3/2/2015		0.998249	22.927475	21.911111	22.527475	15.051120	71.397980	1.121212	0.000000	30.321764	0.000000	27.365778	29.611061	22.799999	17.400000	22.400000	14.800566	71.000000	0.000000	0.000000	30.316999	0.000000	27.276998	29.579456	23.000000	23.000000	22.600000	15.314310	72.000000	4.000000	0.000000	30.327000	0.000000	27.457967	29.634707
11:00:00.000 PM 3/2/2015		1.001181	22.403400	20.632200	22.022200	14.773248	72.110000	1.634000	0.000000	30.310096	0.000000	27.231195	29.623358	21.900000	15.200000	21.600000	14.349799	71.000000	0.000000	0.000000	30.294001	0.000000	27.159053	29.592536	22.799999	22.799999	22.400000	15.121413	73.000000	5.000000	0.000000	30.327999	0.000000	27.294555	29.645080
12:00:00.000 AM 3/3/2015		0.998894	21.460238	19.864016	21.160239	14.534658	74.262425	1.475149	0.000000	30.289732	0.000000	27.148776	29.603975	21.200001	14.600000	20.900000	14.279132	73.000000	0.000000	0.000000	30.284000	0.000000	27.100081	29.576524	21.900000	21.900000	21.600000	14.813936	76.000000	5.000000	0.000000	30.296000	0.000000	27.192816	29.627490
1:00:00.000 AM 3/3/2015		1.001091	21.076105	20.355020	20.823293	15.056206	77.214859	0.702811	0.000000	30.280173	0.000000	27.080380	29.564827	21.000000	15.400000	20.700001	14.619871	76.000000	0.000000	0.000000	30.271999	0.000000	27.029404	29.516313	21.200001	21.200001	21.000000	15.410247	78.000000	4.000000	0.000000	30.285999	0.000000	27.137220	29.615764
2:00:00.000 AM 3/3/2015		0.998676	21.130938	20.350100	20.930938	15.513204	78.580838	0.936128	0.000000	30.252992	0.000000	27.026718	29.520693	21.100000	15.500000	20.900000	15.312940	78.000000	0.000000	0.000000	30.233000	0.000000	26.972457	29.468279	21.200001	21.200001	21.000000	15.703311	79.000000	4.000000	0.000000	30.273001	0.000000	27.077797	29.559386
3:00:00.000 AM 3/3/2015		1.000930	21.009908	19.251382	20.809908	15.518079	79.000000	1.647465	0.000000	30.226779	0.000000	26.997493	29.482172	20.799999	13.900000	20.600000	15.313536	79.000000	0.000000	0.000000	30.221001	0.000000	26.953775	29.428138	21.100000	21.100000	20.900000	15.605868	79.000000	5.000000	0.000000	30.233999	0.000000	27.042234	29.531648
4:00:00.000 AM 3/3/2015		0.999700	20.635542	17.582530	20.435542	15.153282	79.000000	2.381526	0.000000	30.193145	0.000000	26.970416	29.470219	20.500000	12.700000	20.299999	15.021201	79.000000	0.000000	0.000000	30.170000	0.000000	26.921588	29.413254	20.799999	20.700001	20.600000	15.313536	79.000000	6.000000	0.000000	30.224001	0.000000	27.023777	29.516087
5:00:00.000 AM 3/3/2015		1.001087	20.818047	19.484077	20.618047	15.331122	79.000000	1.205945	0.000000	30.156340	0.000000	26.941427	29.426646	20.600000	12.800000	20.400000	15.118648	79.000000	0.000000	0.000000	30.136000	0.000000	26.909883	29.377397	21.000000	21.000000	20.799999	15.508425	79.000000	6.000000	0.000000	30.173000	0.000000	26.985737	29.472563
6:00:00.000 AM 3/3/2015		0.998651	21.342485	18.111824	21.142485	15.698668	78.511022	2.569138	0.000000	30.115327	0.000000	26.916554	29.412403	21.000000	11.100000	20.799999	15.507552	78.000000	0.000000	0.000000	30.096001	0.000000	26.871844	29.341090	21.500000	21.500000	21.299999	16.188240	80.000000	9.000000	0.000000	30.143999	0.000000	26.960528	29.469406
7:00:00.000 AM 3/3/2015		1.001342	20.922355	15.661876	20.722356	16.567485	82.998004	4.045908	0.000000	30.112848	3.702595	26.892251	29.410563	20.500000	8.900000	20.299999	15.993090	80.000000	0.000000	0.000000	30.094999	0.000000	26.856538	29.337031	21.400000	21.400000	21.200001	16.904177	85.000000	12.000000	0.000000	30.118999	11.000000	26.925639	29.461513
8:00:00.000 AM 3/3/2015		0.999676	19.957315	14.059118	19.818838	16.910937	87.759519	4.426854	0.000000	30.073421	22.070140	26.880182	29.441750	19.700001	7.900000	19.600000	16.609488	85.000000	0.000000	0.000000	30.037001	11.000000	26.864416	29.414381	20.500000	20.400000	20.299999	17.181732	89.000000	11.000000	0.000000	30.096001	33.000000	26.897279	29.476623
9:00:00.000 AM 3/3/2015		0.999282	19.973347	13.068337	19.873347	17.551520	90.148297	5.188377	0.000000	30.010575	61.571142	26.905099	29.457351	19.700001	7.900000	19.600000	16.984276	89.000000	0.000000	0.000000	29.961000	30.000000	26.879947	29.434677	20.700001	19.700001	20.600000	18.489304	91.000000	12.000000	0.000000	30.051001	93.000000	26.938694	29.487898
10:00:00.000 AM 3/3/2015		0.999336	21.667131	13.842032	21.567131	19.528365	91.318725	6.442231	0.000000	29.923263	93.701195	26.963083	29.501748	20.700001	8.700000	20.600000	18.489304	91.000000	2.000000	0.000000	29.903000	69.000000	26.921588	29.458807	22.500000	20.100000	22.400000	20.527908	92.000000	14.000000	0.000000	29.961000	118.000000	27.008921	29.559386
11:00:00.000 AM 3/3/2015		0.999850	23.411554	15.210159	23.311554	21.431083	92.000000	7.366534	0.000000	29.856145	97.782869	27.057813	29.569841	22.500000	9.900000	22.400000	20.527908	92.000000	1.000000	0.000000	29.822001	83.000000	26.995416	29.525108	24.299999	23.100000	24.200001	22.311350	92.000000	16.000000	0.000000	29.903999	116.000000	27.136545	29.612155
12:00:00.000 PM 3/3/2015		1.001429	25.304572	16.313121	25.204573	23.361698	92.212724	8.912525	0.000000	29.759038	118.783300	27.194222	29.587165	24.299999	11.500000	24.200001	22.311350	92.000000	3.000000	0.000000	29.702999	72.000000	27.065868	29.552620	26.100000	22.200001	26.000000	24.353773	93.000000	19.000000	0.000000	29.829000	193.000000	27.279924	29.618921
1:00:00.000 PM 3/3/2015		0.998852	26.630279	17.855378	26.530279	24.879774	93.000000	9.055777	0.000000	29.672404	92.005976	27.373785	29.569795	26.100000	13.000000	26.000000	24.353773	93.000000	2.000000	0.000000	29.639000	49.000000	27.275647	29.546306	27.200001	25.400000	27.100000	25.444895	93.000000	19.000000	0.000000	29.707001	176.000000	27.483401	29.592761
2:00:00.000 PM 3/3/2015		1.001390	27.549203	19.919124	27.449203	25.791274	93.000000	7.749004	0.000000	29.600261	79.173307	27.580020	29.562590	27.200001	15.600000	27.100000	25.444895	93.000000	1.000000	0.000000	29.563999	37.000000	27.468321	29.541119	28.200001	28.000000	28.100000	26.436806	93.000000	16.000000	0.000000	29.639999	132.000000	27.689580	29.578554
3:00:00.000 PM 3/3/2015		0.999398	29.571573	23.688508	29.471573	28.037579	93.921371	5.959677	0.000000	29.566161	41.889113	27.783740	29.558403	28.200001	18.400000	28.100000	26.436806	93.000000	1.000000	0.000000	29.534000	30.000000	27.659418	29.535481	30.799999	30.000000	30.700001	29.277863	94.000000	16.000000	0.000000	29.606001	60.000000	27.897784	29.606292
4:00:00.000 PM 3/3/2015		1.000451	31.528256	26.725250	31.428256	30.097873	94.370741	5.292585	0.000000	29.544399	26.016032	27.975730	29.578666	30.799999	20.400000	30.700001	29.277863	94.000000	0.000000	0.000000	29.528999	18.000000	27.862896	29.520823	32.200001	32.099998	32.099998	30.929501	95.000000	14.000000	0.000000	29.570000	42.000000	28.073351	29.621852
5:00:00.000 PM 3/3/2015		1.000504	32.750902	27.957916	32.650902	31.477212	95.000000	5.426854	0.000000	29.537196	12.983968	28.149321	29.632827	32.200001	22.200001	32.099998	30.929501	95.000000	0.000000	0.000000	29.517000	0.000000	28.053093	29.599076	33.700001	33.099998	33.599998	32.420811	95.000000	19.000000	0.000000	29.559000	25.000000	28.241040	29.679583
6:00:00.000 PM 3/3/2015		0.998204	34.234655	28.137228	34.134653	32.891193	94.768317	7.740594	0.000000	29.563697	0.000000	28.306758	29.680347	33.700001	22.400000	33.599998	32.420811	94.000000	1.000000	0.000000	29.542000	0.000000	28.207277	29.634256	34.400002	34.400002	34.299999	33.116745	95.000000	23.000000	0.000000	29.584000	0.000000	28.392522	29.716116
7:00:00.000 PM 3/3/2015		0.999845	34.139243	27.919323	34.039243	32.446500	93.446215	7.942231	0.000000	29.595281	0.000000	28.452951	29.709183	33.799999	22.900000	33.700001	31.991152	93.000000	0.000000	0.000000	29.580000	0.000000	28.369564	29.668082	34.400002	34.400002	34.299999	32.852737	94.000000	18.000000	0.000000	29.611000	0.000000	28.542880	29.759189
8:00:00.000 PM 3/3/2015		1.000229	33.548601	26.964200	33.351800	31.269216	91.246000	8.298000	0.000000	29.635016	0.000000	28.592826	29.731109	33.299999	21.299999	33.099998	30.684248	90.000000	2.000000	0.000000	29.608999	0.000000	28.514969	29.681613	33.799999	32.900002	33.700001	31.991152	93.000000	22.000000	0.000000	29.648001	0.000000	28.680632	29.767759
9:00:00.000 PM 3/3/2015		1.001066	33.371458	26.817964	33.171457	30.186058	87.952096	8.035928	0.000000	29.659403	0.000000	28.723589	29.747742	33.299999	21.299999	33.099998	29.848906	87.000000	2.000000	0.000000	29.639999	0.000000	28.636515	29.711381	33.400002	32.500000	33.200001	30.783064	90.000000	22.000000	0.000000	29.680000	0.000000	28.802178	29.794594
